age;workclass;education;marital;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;sal
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;gov;primaire_secondaire;Separated;qualification_moyenne;Not-in-family;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Separated;qualification_faible;Unmarried;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];gov;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_haute;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_intermediaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Unmarried;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;niveau_intermediaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;niveau_intermediaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;niveau_superieur;married;qualification_haute;Wife;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Divorced;qualification_faible;Not-in-family;Amer-Indian-Eskimo;Male;pas_gain;pas_perte;>40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_faible;Unmarried;White;Female;pas_gain;perte;<40;Guatemala;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_haute;Own-child;White;Male;pas_gain;pas_perte;<40;Mexico;>50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;Japan;<=50K
[33, 41[;other;primaire_secondaire;Divorced;Autre catégorie;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;Separated;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Wife;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;other;NA;married;Autre catégorie;Husband;White;Male;pas_gain;pas_perte;<40;Mexico;<=50K
[41,50[;Private;niveau_superieur;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
>50];gov;primaire_secondaire;Divorced;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;other;primaire_secondaire;married;Autre catégorie;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
>50];self_worker;primaire_secondaire;married;qualification_faible;Husband;White;Male;gain;pas_perte;>40;United-States;<=50K
>50];Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_superieur;married;qualification_haute;Other-relative;White;Male;gain;pas_perte;>40;United-States;<=50K
[41,50[;gov;primaire_secondaire;married;qualification_faible;Own-child;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;self_worker;primaire_secondaire;married;qualification_faible;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;niveau_superieur;married;qualification_faible;Wife;Asian-Pac-Islander;Female;pas_gain;pas_perte;<40;Philippines;<=50K
>50];Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;gov;niveau_superieur;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[41,50[;gov;primaire_secondaire;Divorced;qualification_moyenne;Unmarried;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Husband;Amer-Indian-Eskimo;Male;pas_gain;pas_perte;<40;Mexico;<=50K
[26,33[;Private;niveau_intermediaire;Divorced;qualification_faible;Unmarried;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Other-relative;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;niveau_superieur;married;qualification_haute;Husband;White;Male;gain;pas_perte;>40;United-States;>50K
[33, 41[;Private;niveau_superieur;married;qualification_moyenne;Husband;White;Male;pas_gain;perte;<40;United-States;>50K
[33, 41[;self_worker;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[33, 41[;Private;niveau_intermediaire;Divorced;qualification_faible;Unmarried;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[33, 41[;gov;niveau_superieur;Widowed;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;>50K
>50];Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;perte;>40;United-States;>50K
>50];Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];gov;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Unmarried;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];self_worker;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;self_worker;niveau_intermediaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[33, 41[;Private;niveau_intermediaire;married;qualification_faible;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
[33, 41[;Private;primaire_secondaire;married;qualification_moyenne;Unmarried;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;niveau_intermediaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[41,50[;gov;niveau_superieur;Widowed;qualification_haute;Unmarried;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;Separated;qualification_moyenne;Unmarried;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;niveau_superieur;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[33, 41[;Private;niveau_superieur;married;qualification_moyenne;Not-in-family;Black;Male;pas_gain;perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;Mexico;>50K
[41,50[;Private;niveau_superieur;Divorced;qualification_moyenne;Unmarried;Black;Male;gain;pas_perte;>40;?;>50K
[33, 41[;Private;primaire_secondaire;married;qualification_haute;Husband;White;Male;gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;<40;Ireland;<=50K
[17,26[;gov;niveau_superieur;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;>40;United-States;<=50K
>50];Private;niveau_superieur;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
>50];self_worker;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[33, 41[;Private;primaire_secondaire;Divorced;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];self_worker;niveau_superieur;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;>40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];other;primaire_secondaire;married;Autre catégorie;Husband;White;Male;gain;pas_perte;<40;United-States;<=50K
>50];self_worker;primaire_secondaire;Widowed;qualification_moyenne;Unmarried;White;Female;gain;pas_perte;<40;United-States;>50K
>50];Private;primaire_secondaire;Divorced;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;married;qualification_faible;Own-child;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;self_worker;niveau_superieur;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[41,50[;Private;niveau_superieur;Widowed;qualification_faible;Own-child;Asian-Pac-Islander;Female;pas_gain;pas_perte;<40;Philippines;<=50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Other-relative;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_haute;Wife;Asian-Pac-Islander;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];other;niveau_intermediaire;married;Autre catégorie;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
>50];other;primaire_secondaire;married;Autre catégorie;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;<40;United-States;>50K
[26,33[;Private;primaire_secondaire;married;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_faible;Not-in-family;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Divorced;qualification_moyenne;Unmarried;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;niveau_superieur;married;qualification_faible;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;gov;primaire_secondaire;Divorced;qualification_faible;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[26,33[;Private;niveau_superieur;married;qualification_moyenne;Not-in-family;White;Male;gain;pas_perte;>40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_faible;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_haute;Husband;Asian-Pac-Islander;Male;pas_gain;pas_perte;<40;United-States;>50K
>50];Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;gov;primaire_secondaire;Divorced;qualification_faible;Own-child;White;Female;pas_gain;pas_perte;<40;Puerto-Rico;<=50K
>50];other;primaire_secondaire;Widowed;Autre catégorie;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;niveau_superieur;married;qualification_haute;Husband;Black;Male;pas_gain;perte;>40;United-States;>50K
>50];Private;primaire_secondaire;Divorced;qualification_haute;Other-relative;White;Female;gain;pas_perte;>40;United-States;<=50K
>50];self_worker;primaire_secondaire;married;qualification_moyenne;Wife;White;Female;pas_gain;pas_perte;<40;United-States;>50K
[33, 41[;Private;primaire_secondaire;Separated;qualification_faible;Unmarried;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Female;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;niveau_intermediaire;married;qualification_moyenne;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Not-in-family;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
>50];self_worker;niveau_superieur;married;qualification_moyenne;Husband;White;Male;gain;pas_perte;<40;United-States;>50K
>50];self_worker;primaire_secondaire;Widowed;qualification_faible;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_haute;Own-child;Black;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;gov;niveau_superieur;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[33, 41[;self_worker;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[26,33[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_moyenne;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;married;qualification_haute;Husband;White;Male;pas_gain;pas_perte;>40;United-States;>50K
[26,33[;Private;niveau_superieur;married;qualification_haute;Not-in-family;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Separated;qualification_faible;Own-child;White;Male;pas_gain;pas_perte;<40;United-States;<=50K
[41,50[;Private;primaire_secondaire;married;qualification_moyenne;Husband;White;Male;pas_gain;pas_perte;>40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Unmarried;White;Female;pas_gain;pas_perte;<40;United-States;<=50K
>50];Private;primaire_secondaire;Divorced;qualification_moyenne;Not-in-family;White;Female;pas_gain;pas_perte;>40;United-States;<=50K
[33, 41[;Private;primaire_secondaire;Separated;qualification_faible;Unmarried;Black;Female;pas_gain;pas_perte;<40;United-States;<=50K
[17,26[;Private;primaire_secondaire;married;qualification_faible;Own-child;White;Female;pas_gain;pas_perte;<40;?;<=50K
